UNIQUE INTERNAL CODE	PRODUCT NAME	PRODUCT DESCRIPTION	PRODUCT PRICE	PRODUCT URL	IMAGE URL	CATEGORY	SHIPPING COST	GENDER	COLOR	GOOGLE TAX	MANUFACTURER	Google Age Group	MPN(Manufacturer Part Number)
11290	Peridot Cross Pendants  in Sterling Silver	Peridot pendants This sparkling cross pendant has faceted Peridot gemstones set in sterling silver. 1.5 inch long (not including bail). Rhodium polished. Stone size - 6mm. Total carat weight - 3.00 carats approx.    	46	http://www.semiprecious.com/detail.cfm?itemnumber=11290	http://www.semiprecious.com/images/pendants/11290.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	11290
11299	Turquoise Chipped Necklaces	Turquoise necklaces What to wear to a tiki party? This tropical apple-green Turquoise chip collar is fabulously festive! Finished with large round clasp.   	73	http://www.semiprecious.com/detail.cfm?itemnumber=11299	http://www.semiprecious.com/images/necklaces/11299.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	11299
11459	Bloodstone Drop Pendants	Bloodstone pendants This beautiful pendant has a drop shape smooth polished bloodstone gemstone cabochon set in german silver. you will draw accolades for your fine collection when you adorn a piece from our bloodstone pendants in various shapes. This pendant is 1.25 inch long (not including bail). Stone size is 26mm.   	14	http://www.semiprecious.com/detail.cfm?itemnumber=11459	http://www.semiprecious.com/images/pendants/11459.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	green,red	US:TX:8.25:y	Semiprecious.com	Adult	11459
11490	Smoky Quartz Chunky Bracelets	Smoky Quartz bracelets Big chunks of color! Bright turquoise blue Magnesite 15mm barrel beads and Smoky Quartz faceted 15mm beads on a stretch bracelet or anklet, fits up to 10 inches. Original design. hand-made in Austin, Texas.   	34	http://www.semiprecious.com/detail.cfm?itemnumber=11490	http://www.semiprecious.com/images/bracelets/11490.jpg	Clothing & Accessories > Jewelry > bracelets	3.99	f	blue,brown,multi-color	US:TX:8.25:y	Semiprecious.com	Adult	11490
11624	Rose Quartz Multistrand Earrings	Rose quartz earrings beautiful triple-strand dangling earrings of Rose Quartz and Amethyst faceted 9mm beads with silver spacer dots, decorative tail beads and earwires. Very alluring. 	33	http://www.semiprecious.com/detail.cfm?itemnumber=11624	http://www.semiprecious.com/images/earrings/11624.jpg	Clothing & Accessories > Jewelry > earrings	3.99	f	pink,purple	US:TX:8.25:y	Semiprecious.com	Adult	11624
12214	Lemon Quartz Flower Rings  in Sterling Silver	Lemon quartz rings This silver ring is adorned with a pretty floral design. In the center of the flower is mounted a glittering lemon quartz complete with a perfectly faceted surface. An impressive piece of jewelry to go with your unique fashion statement. Stone size is 10mm.   	40	http://www.semiprecious.com/detail.cfm?itemnumber=12214	http://www.semiprecious.com/images/rings/12214.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	yellow	US:TX:8.25:y	Semiprecious.com	Adult	12214
12373	Carnelian Chunky Necklaces	Carnelian necklaces This necklace has Carnelian oval beads and Yellow Onyx faceted tumbles with carved sterling silver bead in the middle. 17 to Comes with 2 inch long silver extension chain and S hook. Largest bead size 29mm x 21mm, smallest bead size 8mm x 6mm.    	27	http://www.semiprecious.com/detail.cfm?itemnumber=12373	http://www.semiprecious.com/images/necklaces/12373.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	orange,yellow	US:TX:8.25:y	Semiprecious.com	Adult	12373
12544	Agate American-Southwest Pendants  in Sterling Silver	Agate pendants This pendant design combines the opaque glow of an agate cabochon with the clear sparkle of a faceted amethyst. Very interesting and impressive. The two gemstones in perfect cuts are set onto a dainty textured silver frame. A perfect addition to your jewelry wardrobe. The pendant is 1.2 inch long(measured without bail). Stone size 21mm x 15mm, Smal	41	http://www.semiprecious.com/detail.cfm?itemnumber=12544	http://www.semiprecious.com/images/pendants/12544.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	gray,purple	US:TX:8.25:y	Semiprecious.com	Adult	12544
12714	Green Amethyst Choker Necklaces  in Sterling Silver	Green amethyst necklaces his fabulous multi-faceted green amethyst necklace is set in sterling silver chain, a perfect accent to these choice cut stones. The toggle-ring clasp allows you to wear it at choker length, or anwhere up to 19 inches. No matter what length it is worn at, this piece beams elegance and beauty to the world.   	63	http://www.semiprecious.com/detail.cfm?itemnumber=12714	http://www.semiprecious.com/images/necklaces/12714.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	12714
13385	Crystal Oval Beads	Crystal beads Crystal twisted oval beads.  Bead size - 18x25 mm to 19x29 mm.   	56	http://www.semiprecious.com/detail.cfm?itemnumber=13385	http://www.semiprecious.com/images/beads/13385.jpg	Clothing & Accessories > Jewelry > beads	3.99	f	white	US:TX:8.25:y	Semiprecious.com	Adult	13385
13401	Sodalite Rectangular Beads	Sodalite beads Sodalite rectangular shape beads.  Bead size 11mm x 8mm to 19mm x 15mm.   	52	http://www.semiprecious.com/detail.cfm?itemnumber=13401	http://www.semiprecious.com/images/beads/13401.jpg	Clothing & Accessories > Jewelry > beads	3.99	f	blue,white	US:TX:8.25:y	Semiprecious.com	Adult	13401
13554	Kyanite Multistrand Necklaces	Kyanite necklaces This necklace displays two strands of very fine quality transparent graduated oval kyanite beads. 15.5 to 18.5 inches long with silver lobster clasp and 3 inch long extension chain. Smallest bead size - 3x4 mm, largest beads size 11x14 mm.   	95	http://www.semiprecious.com/detail.cfm?itemnumber=13554	http://www.semiprecious.com/images/necklaces/13554.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	13554
14080	Lapis Lazuli Classic Necklaces	Lapis lazuli necklaces Make a super bold statement with this lapis lazuli beaded necklace. It has rondelle lapis lazuli faceted and round beads with silver bali beads in between the stones. The necklace is 17 to Comes with silver toggle clasp with 2 inch long extension chain. Bead size 4mm x 6mm.   	114	http://www.semiprecious.com/detail.cfm?itemnumber=14080	http://www.semiprecious.com/images/necklaces/14080.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	14080
14695	Carnelian Necklaces	Carnelian necklaces We have here a splendid Carnelian and Smoky Quartz necklace for you. Round carnelian beads are contrasted with flat smokey quartz beads and faceted smokey quartz tumbles. 37 inches long with lobster clasp. Largest stone size 28 mm x 16mm.   	61	http://www.semiprecious.com/detail.cfm?itemnumber=14695	http://www.semiprecious.com/images/necklaces/14695.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	brown,orange	US:TX:8.25:y	Semiprecious.com	Adult	14695
15076	Shell Earrings	Shell earrings Drop-shaped 1.5 cm long silver-gray natural natural shell earrings with color-play. Measurement not including earwire. Earwire and findings are 14K white gold plate.   	23	http://www.semiprecious.com/detail.cfm?itemnumber=15076	http://www.semiprecious.com/images/earrings/15076.jpg	Clothing & Accessories > Jewelry > earrings	3.99	f	gray	US:TX:8.25:y	Semiprecious.com	Adult	15076
16978	Multi-Stone Necklaces  in Sterling Silver	Multi-stone necklaces Different stones set in sterling silver necklace.   	112	http://www.semiprecious.com/detail.cfm?itemnumber=16978	http://www.semiprecious.com/images/necklaces/16978.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	multi-color	US:TX:8.25:y	Semiprecious.com	Adult	16978
16980	Lapis Lazuli Rings  in Sterling Silver	Lapis lazuli rings A beautiful large cut lapis lazuli set in sterling silver ring.   	58	http://www.semiprecious.com/detail.cfm?itemnumber=16980	http://www.semiprecious.com/images/rings/16980.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	16980
18135	Pearl Brides-Maids Earrings  in Sterling Silver	Pearl Earrings These earrings feature three pearls set in smooth sterling silver bezels.   	58	http://www.semiprecious.com/detail.cfm?itemnumber=18135	http://www.semiprecious.com/images/Earrings/18135.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	white	US:TX:8.25:y	Semiprecious.com	Adult	18135
448	Lapis Lazuli Valentines-Day Necklaces	Lapis Lazuli Necklaces Unfaceted Lapis Lazuli silver pendant (1.25 inch long) which may look heart-shaped as shown or triangular due to the silver wire decoration around the lapis lazuli stone pendant. What a unique buy. The beads are faceted on this 16 to 19 inches long necklace with silver lobster clasp and 3 inch extension chain. Bead size 4mm   	57	http://www.semiprecious.com/detail.cfm?itemnumber=448	http://www.semiprecious.com/images/Necklaces/448.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	448
1137	Smoky Quartz Necklaces	Smoky Quartz Necklaces Diamond cut faceted smokey quartz beads of gradually increasing sizes, hand knotted between beads, 24 inches. Center bead approx 22 mm diameter, smallest 11 mm.   	78	http://www.semiprecious.com/detail.cfm?itemnumber=1137	http://www.semiprecious.com/images/Necklaces/1137.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	gray	US:TX:8.25:y	Semiprecious.com	Adult	1137
1362	Jasper Claw Pendants	Jasper Pendants Camel Jasper claw pendant with real silver top. 1 inch long   	7	http://www.semiprecious.com/detail.cfm?itemnumber=1362	http://www.semiprecious.com/images/Pendants/1362.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	brown,yellow	US:TX:8.25:y	Semiprecious.com	Adult	1362
1446	Amethyst Bracelets	Amethyst Bracelets Faceted amethyst bracelet, . Look at the number of real amethyst stones in this peace, it will sparkle from all sides. Stone size - 4mm and 6mm   	45	http://www.semiprecious.com/detail.cfm?itemnumber=1446	http://www.semiprecious.com/images/Bracelets/1446.jpg	Clothing & Accessories > Jewelry > Bracelets	3.99	f	purple	US:TX:8.25:y	Semiprecious.com	Adult	1446
3133	Jasper Chunky Necklaces	Jasper Necklaces Beautiful faceted chunky tumbled jasper necklace. Each bead is on average 20 mm long. Finished with a silver lobster clasp. 163 g or heavier.   	48	http://www.semiprecious.com/detail.cfm?itemnumber=3133	http://www.semiprecious.com/images/Necklaces/3133.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	brown,red	US:TX:8.25:y	Semiprecious.com	Adult	3133
5224	Unakite Pendants  in Sterling Silver	Unakite Pendants Recently discovered in the mountains of North Carolina, Unakite is believed to balance the emotions of the adorned and sooth the heart. Wear this attractive pendant not only for beauty but also for your heart.First discovered in the United States in the Unakas mountains of North Carolina, unakite is an altered granite composed of pink orthoclase fe	25	http://www.semiprecious.com/detail.cfm?itemnumber=5224	http://www.semiprecious.com/images/Pendants/5224.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	green,red	US:TX:8.25:y	Semiprecious.com	Adult	5224
5403	White Topaz Rings  in Sterling Silver	White topaz Rings Lovely Vintage Style WHITE TOPAZ sterling silver ring.  Adjustable.  Design by Angela Daczko.  It is a beauty!  Very flattering on the hand!   	60	http://www.semiprecious.com/detail.cfm?itemnumber=5403	http://www.semiprecious.com/images/Rings/5403.jpg	Clothing & Accessories > Jewelry > Rings	3.99	f	white	US:TX:8.25:y	Semiprecious.com	Adult	5403
6483	Amethyst Multistrand Necklaces	Amethyst Necklaces Light purple round beaded 17 inch necklace with 6 strands made of beautiful delicate amethyst accented by silver bali beads. See our selection of earrings for a mix and match coordinates.   	111	http://www.semiprecious.com/detail.cfm?itemnumber=6483	http://www.semiprecious.com/images/Necklaces/6483.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	purple	US:TX:8.25:y	Semiprecious.com	Adult	6483
6898	Blue Topaz Wedding Necklaces  in Sterling Silver	Blue Topaz Necklaces BOLDER 16-18 inch gorgeous genuine 8MM Blue Topaz necklace.  Very elegant.  Designed by Angela Daczko.  Amazing stones!   	155	http://www.semiprecious.com/detail.cfm?itemnumber=6898	http://www.semiprecious.com/images/Necklaces/6898.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	6898
7364	Moss Agate Necklaces	Moss agate Necklaces 17 inch moss agate necklace. These smoothly polished round gemstones are 9 millimeters. The shine and naturally occuring patterns in the stone are magnificent. The round choice cut accentuates the striations making each bead look like a world of its own. See our moss agate bracelets and earrings for mix and match. With silver polished lobster clasp	33	http://www.semiprecious.com/detail.cfm?itemnumber=7364	http://www.semiprecious.com/images/Necklaces/7364.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	7364
7395	Rose Quartz Necklaces	Rose quartz Necklaces 17 inches Necklace with roze quartz and garnet beads.<p>-NOTE: Has a silver lobster clasp and 1 inches extension chain instead of barrel clasp.   	36	http://www.semiprecious.com/detail.cfm?itemnumber=7395	http://www.semiprecious.com/images/Necklaces/7395.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	pink,purple	US:TX:8.25:y	Semiprecious.com	Adult	7395
7469	Smoky Quartz Tumbled Necklaces	Smoky Quartz Necklaces Perfectly faceted chunky oval smoky quartz beads are strung together to craft this charming beaded necklace. <p>-Bead size nay vary from 15 mm to 25 mm.   	86	http://www.semiprecious.com/detail.cfm?itemnumber=7469	http://www.semiprecious.com/images/Necklaces/7469.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	brown	US:TX:8.25:y	Semiprecious.com	Adult	7469
8016	Amethyst Faceted Beads	Amethyst Beads Amethyst wheel shape faceted beads, bead size 7mm x 13mm.   	57	http://www.semiprecious.com/detail.cfm?itemnumber=8016	http://www.semiprecious.com/images/Beads/8016.jpg	Clothing & Accessories > Jewelry > Beads	3.99	f	purple	US:TX:8.25:y	Semiprecious.com	Adult	8016
8101	Smoky Quartz Bracelets  in Sterling Silver	Smoky Quartz Bracelets Mystery of smoke in this stone, faceted to sparkle. Beautiful smoky quartz bracelet. 5x7 mm stones. 7.5 to 8 inches is the wrist size it will adore. silver extension chain and lobster clasp. The silver is 92.5%. The rings of silver are 6 millimeters. Smoky quartz is the sole stone in this beautiful bracelet.   	63	http://www.semiprecious.com/detail.cfm?itemnumber=8101	http://www.semiprecious.com/images/Bracelets/8101.jpg	Clothing & Accessories > Jewelry > Bracelets	3.99	f	brown,gray	US:TX:8.25:y	Semiprecious.com	Adult	8101
8310	Garnet Rings  in Sterling Silver	Garnet rings A pair of oval faceted garnets sparkle in the middle of a wide, mesh cut silver band.-Stone size is 7mm x 5mm.   	28	http://www.semiprecious.com/detail.cfm?itemnumber=8310	http://www.semiprecious.com/images/rings/8310.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	red	US:TX:8.25:y	Semiprecious.com	Adult	8310
8984	Malachite Brides-Maids Rings  in Sterling Silver	Malachite rings This stylish ring is beautifully designed with oval shape malachite and cubic zirconia CZ. Set upon a sleek band sterling silver with rhodium polish. Ring head size - 16mm x 8mm. Total carat weight (TCW) = 4.10 carats approx.   	35	http://www.semiprecious.com/detail.cfm?itemnumber=8984	http://www.semiprecious.com/images/rings/8984.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	8984
9030	Turquoise Choker Necklaces  in Sterling Silver	Turquoise Necklaces 16 inch long turquoise and lapiz lazuli necklace set in silver. 17 inches long   	88	http://www.semiprecious.com/detail.cfm?itemnumber=9030	http://www.semiprecious.com/images/Necklaces/9030.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	blue,green	US:TX:8.25:y	Semiprecious.com	Adult	9030
